source	target	clr	grnboost	tinge	aracne	wgcna	mrnet	prediction
AT1G02400	AT4G25490	8.80294	176.56433	0.0	0.0	0.00211109168187458	0.0366688658092815	1
AT3G60750	AT4G36540	3.453058	0.0	0.0	0.0	0.0621855347165598	0.0475538200891878	1
AT1G02340	AT5G13930	4.152577	0.0	0.0	0.0	0.000251077099037578	0.0128996199728712	1
AT1G32640	AT3G45140	8.557835	187.85007	0.0	0.0	0.00431615761930307	0.0424349496859022	1
AT5G11260	AT5G13930	9.599738	0.0	0.0	0.0	0.0088263947555381	0.051768552595677	1
AT3G58780	AT5G60910	6.889656	0.0	0.0	0.0	0.00123159292902716	0.01303647403646	1
AT2G23760	AT4G08150	5.1895440000000015	0.0	0.0	0.0	9.76264656948919e-05	0.0199220760691887	1
AT1G19220	AT3G58190	14.313094	1071.6052	0.0	0.0	0.0019178061183399398	0.0173152837552063	1
AT1G21970	AT2G41260	2.839906	0.0	0.0	0.0	2.04595030696321e-07	0.000518956882260894	1
AT3G06490	AT5G40350	8.804232	143.08844	0.0	0.0	0.008229557485938321	0.0325539256146507	1
AT1G23380	AT2G37630	5.468709	0.0	0.0	0.0	0.0022189050878105	0.0225228749166948	1
AT5G06100	AT5G61850	1.840844	0.0	0.0	0.0	5.96915925405138e-06	0.00684076830105653	1
AT2G22540	AT4G35900	6.4683199999999985	0.0	0.0	0.08130901071057617	0.00014516608044701001	0.0104757626540206	1
AT2G20180	AT5G08130	2.474876	0.0	0.0	0.0	9.85617705264334e-05	0.016383656570495002	1
AT2G26580	AT2G37630	5.382154	0.0	0.0	0.0	0.00834766612573477	0.0263563398234384	1
AT1G61720	AT5G23260	9.083716	0.0	0.0	0.11171280192882768	0.00149689142462706	0.0230041452840857	1
AT1G22640	AT1G56650	1.811389	0.0	0.0	0.0	8.09268809755309e-05	0.006342389295991521	1
AT1G56650	AT2G37260	6.363125	252.29527	0.0	0.0	0.0014413188543758	0.0361136900224112	1
AT5G15840	AT5G62430	3.059181	0.0	0.0	0.0	8.484396710444159e-05	0.00968661409361758	1
AT1G68640	AT2G17950	1.785911	0.0	0.0	0.0	5.25581603723846e-05	0.0110932794627636	1
AT2G20180	AT5G42750	6.525356	0.0	0.0	0.17290128411376166	0.0100197651207618	0.040660643761349	1
AT2G37630	AT2G45190	9.901069	1830.4431	0.0	0.40619853543899626	0.0278798280879928	0.0555311092859628	1
AT1G76420	AT3G15170	7.447905	125.01606	0.0	0.0	0.0018442115965278802	0.0169954515319953	1
AT5G06960	AT5G44420	1.762439	98.1038	0.0	0.0	0.000200946972226676	0.0051279369777969	1
AT4G39950	AT5G60890	16.396427	5216.5166	0.26884600000000003	0.3526067631118619	0.0149364226603347	0.0862478706981507	1
AT1G46768	AT4G25480	4.085238	0.0	0.0	0.0	0.00389296976703452	0.0220509858166516	1
AT2G20610	AT5G60890	11.646121	1711.5657	0.0	0.0	0.013208341823783	0.0534360264129339	1
AT1G18570	AT4G31500	5.712731	0.0	0.0	0.0	0.0507745551253507	0.0690642478743358	1
AT1G73730	AT4G31500	1.7379189999999998	0.0	0.0	0.0	0.00022526071827494703	0.012230154275631	1
AT1G63650	AT5G08640	5.387187	0.0	0.0	0.0	0.0026523805827794	0.0461172987212268	1
AT2G27050	AT3G01420	1.735916	0.0	0.0	0.0	0.0018705505197138	0.0294788431817175	1
AT1G32640	AT1G33760	7.737189999999999	0.0	0.0	0.0	0.000788015068138407	0.015440408292981003	1
AT1G32640	AT5G25610	1.779756	0.0	0.0	0.0	0.000209432226133828	0.0154088467800029	1
AT1G26870	AT1G79580	13.296678	4900.814	0.27201	0.4324756195409912	0.0189163324626796	0.0634371872265605	1
AT2G16910	AT5G06100	1.671456	0.0	0.0	0.0	5.13748627592429e-06	0.00827933288488657	1
AT2G38470	AT5G07100	6.543411	254.46399	0.0	0.0	0.0169832014317365	0.0660735181794642	1
AT4G27330	AT5G25620	2.376465	0.0	0.0	0.0	8.61590925432235e-06	0.0039050558117563	1
AT1G66850	AT2G16910	13.759012	2515.2285	0.0	0.0	0.0286180404606677	0.0250562454578765	1
AT2G26250	AT3G28910	13.190963	779.5643	0.0847186	0.18829481823201355	0.00822838648495111	0.0477082142889312	1
AT1G07640	AT3G56980	1.949309	0.0	0.0	0.0	0.000143074771033258	0.00905285180890384	1
AT2G33310	AT5G62000	6.841889	0.0	0.0	0.16415925613898472	0.00112202907744425	0.0290102528151168	1
AT1G04110	AT1G33240	1.624059	0.0	0.0	0.0	0.000149032579419622	0.0152457703214568	1
AT3G51910	AT4G30190	2.407959	0.0	0.0	0.0	0.0021979296528788802	0.0202644853704878	1
AT1G77120	AT4G25470	5.423593	0.0	0.0	0.0	0.00344079064572055	0.0352419902024568	1
AT2G16910	AT3G51590	14.175293	2278.6091	0.319914	0.5371054088100383	0.0496137226050559	0.210143529006211	1
AT5G44420	AT5G47220	5.923739	0.0	0.0	0.0	0.0023107353739567	0.0289537478429406	1
AT2G42830	AT4G09960	23.005854	3689.7212	0.365125	0.5438916339441986	0.0903231573536681	0.227745320489173	1
AT3G56400	AT4G31550	4.800089	0.0	0.0	0.0	0.0008459338078968791	0.0228767562713531	1
AT1G21970	AT4G27160	3.820486	123.144165	0.0	0.0	3.0529538242841097e-06	0.00239670516199096	1
AT3G12250	AT5G44420	1.557756	0.0	0.0	0.0	2.37452427867395e-06	0.0012786246647960699	1
AT1G73220	AT2G16910	2.308679	0.0	0.0	0.0	2.32115291055316e-05	0.00373394792944046	1
AT1G28300	AT5G11320	3.115343	0.0	0.0	0.0	1.16651322157929e-06	0.000503399018205465	1
AT1G55580	AT3G15170	1.953333	0.0	0.0	0.0	1.6394376142736199e-07	0.0009840225116544287	1
AT1G18570	AT4G39950	5.175669	0.0	0.0	0.0	0.0393074855947509	0.0659346396755045	1
AT1G24260	AT2G45660	5.410262	0.0	0.0	0.0	0.000635751482548417	0.0179876595193318	1
AT1G21970	AT3G54320	8.092885	250.04579	0.0	0.0	0.0015202502919516	0.0309500414056797	1
AT1G19220	AT4G37650	3.996685	0.0	0.0	0.0	5.033817445312821e-05	0.00813976842359576	1
AT1G23420	AT4G27330	2.838908	0.0	0.0	0.0	6.50548321260174e-07	0.005669616490265921	1
AT5G40330	AT5G53200	3.5742	1121.7911	0.0	0.0	0.000173506817423556	0.0259357201786911	1
AT5G12870	AT5G62380	8.185194000000001	420.4015	0.0647732	0.0	0.00203805021726302	0.0229569335501904	1
AT1G65480	AT5G37260	5.078082	606.7116	0.0146221	0.0	1.25305522860964e-05	0.0068276066707373	1
AT1G74650	AT3G01420	1.458193	0.0	0.0	0.0	1.6250314928551003e-05	0.0031438444079325	1
AT1G32330	AT2G26150	5.771735	0.0	0.0	0.0	0.00235356215152489	0.018652022417372	1
AT1G16490	AT3G61910	4.367065	212.37172	0.0	0.0	2.89224701467043e-05	0.00629752749778339	1
AT1G76420	AT5G53950	9.074811	128.2797	0.0465362	0.1172181448185268	0.0037107559953392295	0.0280621086866556	1
AT2G01570	AT2G36270	1.553253	0.0	0.0	0.0	2.08864602128666e-05	0.004806248818468821	1
AT1G59870	AT1G74650	3.72241	0.0	0.0	0.0	4.46226899085964e-05	0.0175710217759676	1
AT3G24650	AT3G26790	9.43253	121.214516	0.0	0.09794595958786054	0.0155086065444295	0.0417125697564162	1
AT4G08150	AT5G02030	5.657001	530.33	0.0	0.0	4.92099886272664e-05	0.0139996076939881	1
AT1G12610	AT1G50960	2.0375330000000003	0.0	0.0	0.0	4.41657579684484e-07	0.0022073124071676697	1
AT3G24650	AT5G67030	1.394529	0.0	0.0	0.0	5.2756590602517605e-06	0.00550879330393851	1
AT1G26310	AT1G69120	16.377036999999998	4067.9392	0.0991003	0.2308429175666422	0.0024141424251848	0.0363693054176801	1
AT1G26390	AT4G36540	2.6360080000000004	0.0	0.0	0.0	0.0033408845611526197	0.0183825407851419	1
AT2G20180	AT3G61830	3.438711	0.0	0.0	0.0	0.000744043713224924	0.0240761083063898	1
AT2G47460	AT5G13930	14.938484	995.3531	0.0	0.0	0.00829627298202752	0.0552238244555021	1
AT2G46410	AT5G14750	5.16135	146.31897	0.0	0.0	0.0324232184264707	0.0593241904503415	1
AT1G02400	AT5G13790	4.038432	0.0	0.0	0.0	8.23619237043883e-05	0.0137805017406972	1
AT1G78600	AT5G11260	9.148007000000002	0.0	0.0	0.0	0.00156054128619819	0.0200505400009167	1
AT1G24260	AT2G22540	5.2061660000000005	0.0	0.0	0.0	0.00224370654102184	0.0175399797723235	1
AT1G75040	AT4G31800	5.022693	0.0	0.0	0.0	0.0041232429942873105	0.0355383366668501	1
AT2G42540	AT4G25490	7.386313	312.672	0.0	0.0	0.00246292104306799	0.037507479762736	1
AT3G28510	AT5G46590	1.944409	0.0	0.0	0.0	2.87921548303787e-05	0.00702708023630867	1
AT2G28550	AT3G28510	1.311692	0.0	0.0	0.0	5.88415553724036e-05	0.00473792641175666	1
AT1G30950	AT1G69120	9.494791	175.5404	0.0	0.0	5.84507458578925e-05	0.003018216236155389	1
AT1G62360	AT2G37630	6.27989	0.0	0.0	0.0	0.0164853876862663	0.0472566638038885	1
AT2G15620	AT5G18270	1.306679	0.0	0.0	0.0	0.000216433811922115	0.0076108271991774095	1
AT2G15620	AT3G51910	3.762288	0.0	0.0	0.0	0.000165960287995961	0.0125095151659628	1
AT3G28510	AT5G29000	2.237089	121.40854	0.0	0.0	6.99439205743583e-05	0.0141568843472507	1
AT1G01120	AT3G28910	9.468868	0.0	0.0	0.1523808413912593	0.00339675771159383	0.0489083971812937	1
AT1G65620	AT2G26580	6.4678309999999986	0.0	0.0	0.0	0.0001609302277812	0.0148993565292754	1
AT1G28300	AT1G80340	2.094345	0.0	0.0	0.0	6.907629177758929e-07	0.00251678160405014	1
AT1G26310	AT2G27990	6.323794	236.81108	0.0769566	0.18983166041424632	0.000350350478208538	0.0281715582669019	1
AT4G27410	AT5G51070	7.4698600000000015	230.97772	0.267912	0.0	0.0384675216265002	0.065830620517234	1
AT1G30210	AT2G31270	2.96085	0.0	0.0	0.0	0.0007621128086435138	0.0221895215404119	1
AT4G26080	AT5G67300	4.080246	0.0	0.0	0.0	0.002683863904652361	0.0458895403863994	1
AT1G79840	AT5G35550	2.611972	0.0	0.0	0.0	7.01818733693738e-05	0.00878920390342585	1
AT2G43010	AT4G14130	1.446543	0.0	0.0	0.0	0.0017802914681037	0.0152868075226182	1
AT2G47730	AT3G50410	2.271722	0.0	0.0	0.0	4.97073166061551e-05	0.0137654880951255	1
AT3G23130	AT5G61850	2.305382	0.0	0.0	0.0	8.776830903044209e-08	0.00134397189707235	1
AT3G27920	AT3G58070	2.891099	0.0	0.0	0.0	0.00013313234607646298	0.0133068889772444	1
AT4G31500	AT5G61420	3.563197	0.0	0.0	0.0	0.00219636194197987	0.0404261872378174	1
AT1G23420	AT3G23130	9.889321	0.0	0.0	0.0	0.000408473218654959	0.0178607997936574	1
AT2G16910	AT3G13220	13.308542	162.46813999999995	0.0	0.0	0.0132734231321335	0.0239225714510604	1
AT1G63650	AT5G13930	5.069686	139.29214	0.0	0.0	0.00186244491971548	0.0316296892069243	1
AT1G08980	AT2G20180	2.379616	0.0	0.0	0.0	0.00313389225340699	0.0285772351246042	1
AT1G66200	AT1G67310	1.7993400000000002	0.0	0.0	0.0	8.90107659347008e-05	0.0138167594552942	1
AT3G50340	AT5G20730	1.171988	0.0	0.0	0.0	1.47670032172131e-06	0.00257613713622605	1
AT2G46830	AT3G47340	1.4953299999999998	0.0	0.0	0.0	0.000369469612178097	0.0240878821474673	1
AT2G45660	AT5G15840	4.739905	0.0	0.0	0.0	4.71154380145705e-05	0.006342438455224471	1
AT2G18060	AT3G60750	2.035167	0.0	0.0	0.0	2.34132553539152e-05	0.0152030966629109	1
AT3G23430	AT4G04450	2.311713	0.0	0.0	0.0	1.29597321290043e-07	0.0018780830787540398	1
AT1G08830	AT4G20380	1.147738	0.0	0.0	0.0	0.00011635468631171299	0.0155891346150765	1
AT2G20180	AT5G54510	2.35707	0.0	0.0	0.0	0.000318791471475931	0.0197071107898102	1
AT2G37260	AT2G46410	6.732446	480.48862	0.117662	0.0	0.000924187104911067	0.0317458792076241	1
AT2G22810	AT3G59060	2.702852	0.0	0.0	0.0	0.0004977737809363992	0.0215198373886511	1
AT5G45980	AT5G59340	2.285359	168.73845	0.0	0.0	6.59470247813571e-06	0.00865080884395858	1
AT2G26150	AT2G30250	5.181511	0.0	0.0	0.0	0.00828466164521765	0.04580189378213202	1
AT2G39030	AT4G25470	1.127464	0.0	0.0	0.0	0.000103399591743941	0.00859868011346563	1
AT3G13890	AT4G18780	2.338225	0.0	0.0	0.0	5.27926884022304e-06	0.0029459539382374602	1
AT3G23130	AT3G54340	3.261454	0.0	0.0	0.0	1.77474481200494e-05	0.0145750137952482	1
AT2G46410	AT5G40330	12.848683	721.5858	0.0415004	0.0	0.000601496933852095	0.031695099462227004	1
AT2G27050	AT4G27440	3.555332	0.0	0.0	0.0	0.0043988502699752715	0.0381741680912481	1
AT2G36270	AT4G16160	6.494653	0.0	0.0	0.0	0.00324827343916075	0.0274598614928736	1
AT3G23250	AT3G26744	2.747384	0.0	0.0	0.0	0.000781575470595542	0.0211511218668319	1
AT4G08150	AT4G25420	1.938566	0.0	0.0	0.0	1.7758543698017501e-06	0.00396615587945029	1
AT1G79840	AT3G27920	17.571610999999994	2436.0552	0.0	0.1992007055518044	0.000602018479016119	0.0116276207049445	1
AT2G02450	AT5G15840	1.628492	0.0	0.0	0.0	9.36813668228011e-05	0.00861103577963648	1
AT2G20180	AT5G54190	2.102468	0.0	0.0	0.0	0.000994672811715415	0.0180968339495796	1
AT1G20620	AT4G25480	3.547293	0.0	0.0	0.0	0.000432665424808117	0.0195386230595178	1
AT1G21970	AT3G51810	3.379979	0.0	0.0	0.0	4.1664028646248e-06	0.00334867033025952	1
AT1G15360	AT4G24510	6.891161	0.0	0.0	0.0	0.00294638206348192	0.0452023910105732	1
AT5G23000	AT5G53950	2.865964	0.0	0.0	0.0	6.647708883003977e-07	0.00441938495967137	1
AT3G24650	AT4G16160	12.152948	1616.273	0.0	0.0	0.0375591464849598	0.0429104603914004	1
AT1G79180	AT5G12870	5.705838	0.0	0.0	0.0	0.00394923642828278	0.0377569766022135	1
AT1G69180	AT5G61850	13.852084	3882.043	0.0	0.10928403801393573	0.00566330461797651	0.0240637588565278	1
AT1G19850	AT1G73590	9.64104	899.8479	0.0	0.16849147320817606	0.0143507873352005	0.0538206489581273	1
AT1G13260	AT4G25470	15.337678	11648.081	0.331957	0.5727029136110326	0.0581349548762913	0.121684430684501	1
AT1G73730	AT3G19710	2.144315	0.0	0.0	0.0	0.0007875960308128073	0.016365374574521998	1
AT4G27330	AT5G07280	5.134542	230.29219	0.0	0.0	0.00199125642080997	0.0292780015349539	1
AT1G52690	AT5G05410	8.990657	558.1593	0.108993	0.2396863203075859	0.0286900329495313	0.0553674510998913	1
AT1G08830	AT1G32540	1.6865869999999998	0.0	0.0	0.0	0.000222104196166856	0.00799961254343338	1
AT1G32640	AT5G44420	1.828375	0.0	0.0	0.0	2.4764738115317604e-05	0.0048928785733915285	1
AT2G15890	AT3G54340	2.297416	0.0	0.0	0.0	2.2303655605772e-07	0.0015522844641708599	1
AT3G57390	AT5G13790	3.883634	1360.4403	0.0	0.0	9.04373484940485e-05	0.0121022023591459	1
AT1G08430	AT1G34370	2.68512	0.0	0.0	0.0	0.00271744201561388	0.024143026217003	1
AT1G24260	AT2G17950	5.780117	0.0	0.0	0.0	0.000128877989964735	0.0179544615016158	1
AT5G20240	AT5G26340	1.419072	0.0	0.0	0.0	3.01626143012626e-05	0.0123211485077497	1
AT2G15050	AT4G25480	2.967524	0.0	0.0	0.0	0.00166123408944091	0.0297874916054508	1
AT1G80340	AT2G20180	2.252878	0.0	0.0	0.0	0.000581586598347905	0.0248553133200487	1
AT1G71930	AT5G17420	14.556318	1243.889	0.0819193	0.1725506551111218	0.0491027685909974	0.0482281541506336	1
AT1G69180	AT4G18960	11.51302	954.73846	0.0507637	0.0	0.0019180995992981887	0.0237248246467122	1
AT1G77760	AT5G62430	4.082859	0.0	0.0	0.0	0.000299559666851809	0.0159622597683449	1
AT2G37630	AT4G08150	8.658258	1559.2855	0.110073	0.1339196672338991	0.00424856589761416	0.0433886844552726	1
AT5G52830	AT5G65010	1.4144139999999998	0.0	0.0	0.0	0.00567247936974834	0.0215516218906675	1
AT1G46768	AT5G52310	8.232280000000001	430.7467	0.0	0.0	0.0377036326448284	0.0551365416295576	1
AT2G42540	AT3G26744	2.853346	0.0	0.0	0.0	0.00766307741604736	0.0306346280077208	1
AT2G14610	AT3G04670	1.734737	0.0	0.0	0.0	0.00430510360094384	0.0144071777249981	1
AT2G37040	AT3G02830	5.567857	0.0	0.0	0.0	0.0125692232540586	0.0588952822805661	1
AT2G33860	AT2G45190	5.497729	0.0	0.0	0.0	0.0102473009288128	0.0377042023260633	1
AT5G57050	AT5G67300	3.0746830000000003	0.0	0.0	0.0	0.0007146048260759679	0.0204451164884386	1
AT1G65620	AT5G16560	5.36996	0.0	0.0	0.0	0.000806998825911887	0.0197251922266307	1
AT3G24650	AT4G27140	10.988825	0.0	0.0	0.0	0.0243716775875782	0.0356721366188696	1
AT2G30490	AT2G38300	0.873668	0.0	0.0	0.0	2.6445929035402e-05	0.007064034822974209	1
AT2G45450	AT5G60690	12.234349	1564.2709	0.0	0.0	0.000263820184724694	0.0169880947010735	1
AT1G75790	AT2G16910	14.283787	392.1949	0.312099	0.15603039250844972	0.0270381528772539	0.0378907153676858	1
AT1G34370	AT3G22200	3.255602	0.0	0.0	0.0	0.00429769411828208	0.0386840826842788	1
AT3G26744	AT4G25470	0.8448110000000001	0.0	0.0	0.0	1.56086651473369e-05	0.00324222638519206	1
AT1G32640	AT3G23240	5.716871	0.0	0.0	0.0	0.00295794390544537	0.0275353679988103	1
AT1G62990	AT5G12870	10.099827	0.0	0.0	0.0	0.0112059200477912	0.0457278012763228	1
AT5G20240	AT5G56860	2.675586	0.0	0.0	0.0	2.13784188323165e-06	0.006872530787917729	1
AT1G65480	AT1G71692	1.802484	0.0	0.0	0.0	0.00022815570249273397	0.0153039995094044	1
AT1G74890	AT2G17950	2.316595	0.0	0.0	0.0	4.6164631576446897e-05	0.0149132171559274	1
AT1G67990	AT2G16910	13.575912	3090.9368	0.0	0.10529927551020002	0.0306711516100927	0.0350201379956666	1
AT2G27050	AT5G54190	3.077458	0.0	0.0	0.0	0.0008314788764099072	0.0233307740701079	1
AT1G32770	AT4G33450	6.544292	0.0	0.0	0.0	2.686497684219369e-06	0.0032935080245221	1
AT4G26150	AT5G26340	3.52212	0.0	0.0	0.0	0.00205106557986022	0.0347355306695315	1
AT3G23130	AT4G18960	4.6905800000000015	132.42407	0.0	0.0	0.000559029205633695	0.0224861388353846	1
AT1G14920	AT1G15550	5.9198580000000005	0.0	0.0	0.0	0.000669353517490674	0.0116528723683882	1
AT1G32640	AT2G14610	0.804934	0.0	0.0	0.0	2.2943948081079702e-06	0.00183043366715988	1
AT1G01380	AT1G63650	5.066482	0.0	0.0	0.0	4.77252279757664e-05	0.0114989541295054	1
AT1G15550	AT2G20180	3.758545	217.72392	0.0	0.0	0.00211692824942482	0.0333288655367353	1
AT1G53910	AT1G77120	5.718501	0.0	0.0	0.0	0.00877898124618914	0.0294830302782767	1
AT3G56400	AT5G44420	2.877467	0.0	0.0	0.0	0.00785208108366109	0.0283175586994264	1
AT1G28470	AT5G62380	2.836792	0.0	0.0	0.0	5.5496778619951295e-05	0.00580587447013821	1
AT2G17950	AT2G33880	5.655706	2045.2743	0.0	0.0	0.000641906712928875	0.0256481755404253	1
AT2G36270	AT2G40170	8.794869	303.07513	0.0	0.0	0.0397322427404081	0.0305509754787743	1
AT1G63650	AT2G23550	2.064606	0.0	0.0	0.0	8.090261687655291e-05	0.00761739602793393	1
AT1G27730	AT3G09640	2.396903	0.0	0.0	0.0	7.78719039561525e-05	0.0041480016475477	1
AT1G62360	AT4G25420	1.876289	0.0	0.0	0.0	2.05179283440452e-05	0.0121270951886307	1
AT2G37630	AT5G03680	6.053507	232.94955	0.0	0.0	0.0010308850603347	0.0233627268625522	1
AT2G28160	AT3G60330	5.373753	0.0	0.0	0.0	0.0354855532351047	0.0523028932360545	1
AT1G62300	AT2G03340	2.21297	0.0	0.0	0.0	0.000638748237455154	0.0241188224584246	1
AT1G23380	AT3G15170	8.202745	392.75327	0.0	0.0	0.002665389734860211	0.0148257487701108	1
AT1G17420	AT1G62300	5.423354	0.0	0.0	0.0	0.00240621483384889	0.0415480114679495	1
AT5G37020	AT5G54510	1.064959	0.0	0.0	0.0	4.12573202488855e-06	0.00425292245538389	1
AT1G16490	AT1G32770	5.277044	0.0	0.0	0.0	3.44044264879342e-06	0.00527095855031246	1
AT5G14750	AT5G40330	10.94974	1954.468	0.0484186	0.28522054174134104	0.00643476799567355	0.0511898193038631	1
AT2G01570	AT3G27920	0.737406	0.0	0.0	0.0	1.24953111801077e-05	0.00424252248159757	1
AT1G21970	AT3G27785	16.055611	1984.1672	0.2286030000000001	0.3843736245787779	0.0146187584896011	0.0570137297220186	1
AT1G69120	AT5G02030	4.511863	0.0	0.0	0.0	1.8240150419637105e-05	0.0105197969217441	1
AT1G59870	AT4G36540	1.7636330000000002	0.0	0.0	0.0	0.00658142124598569	0.0306325909001602	1
AT1G16490	AT5G48930	7.765892999999997	864.9624	0.0	0.0	0.000277183656038428	0.0179664752015904	1
AT2G46830	AT5G52310	4.163896	97.53	0.0	0.0	0.0023955283270620602	0.0237212756952073	1
AT2G16910	AT5G17050	2.514073	0.0	0.0	0.0	9.26595946594259e-06	0.00859171041904057	1
AT2G20180	AT5G66880	3.168604	0.0	0.0	0.0	0.00134245349749701	0.028175994699546	1
AT1G65620	AT2G45190	7.271983	318.62146	0.0	0.0	0.003014265238267161	0.038705933179113	1
AT3G26744	AT4G25490	1.208866	0.0	0.0	0.0	5.8287479029929004e-05	0.00803564709797635	1
AT3G15510	AT4G33150	5.286569999999998	0.0	0.0	0.0	0.0029782765218502602	0.0432225500257202	1
AT1G69120	AT4G24540	1.888464	0.0	0.0	0.0	4.33601149987135e-06	0.00569256909523844	1
AT2G36270	AT2G40220	4.096867	0.0	0.0	0.0	1.4071370483474099e-05	0.00355936158580756	1
AT4G17750	AT5G12030	1.690716	0.0	0.0	0.0	8.7592951591898e-05	0.0035844856314736296	1
AT1G73730	AT5G60890	3.053873	0.0	0.0	0.0	0.000765912607887797	0.0243477474925134	1
AT1G30950	AT1G62360	3.896146	0.0	0.0	0.0	3.957537176961961e-05	0.0058959928492256794	1
AT1G63650	AT2G23580	0.996522	0.0	0.0	0.0	1.45499733371993e-05	0.00200982338999582	1
AT1G32640	AT3G04720	2.267999	0.0	0.0	0.0	6.40139010459814e-05	0.0093230793416508	1
AT4G24540	AT5G61850	7.078031	0.0	0.0	0.0	0.000543788437786401	0.00668222992328222	1
AT1G79180	AT5G54160	8.093657	345.4677	0.0	0.0	0.0274125323272257	0.0507214431755548	1
AT1G79180	AT5G48930	6.973667	594.1694	0.0	0.0	0.0157342259441315	0.0538183572745197	1
AT1G51700	AT5G15840	2.105243	0.0	0.0	0.0	2.22938486795899e-05	0.00975906503449029	1
AT1G04310	AT2G01570	3.021488	0.0	0.0	0.0	0.0002932744977373	0.00853463209360671	1
AT5G26340	AT5G56860	4.181844	0.0	0.0	0.0	0.0131859357292833	0.06313816618526799	1
AT2G22770	AT2G39330	5.904733	0.0	0.0	0.0	0.00206426457718585	0.010466308740808	1
AT3G28510	AT4G36540	2.325196	0.0	0.0	0.0	0.0011195901719757099	0.0239189903232917	1
AT4G37770	AT5G62000	2.033159	0.0	0.0	0.0	1.36580913163117e-06	0.00439474847003223	1
AT1G22015	AT5G48670	1.220436	0.0	0.0	0.0	6.44536045415961e-08	0.00101533317182789	1
AT1G61660	AT3G28510	1.656135	0.0	0.0	0.0	4.56791743115346e-05	0.00419622710049248	1
AT2G23580	AT3G13540	7.25355	461.94373	0.0	0.0	0.00138798722967447	0.0219832802941619	1
AT3G12500	AT3G15210	2.162055	0.0	0.0	0.0	0.000820758434638086	0.0247130812534184	1
AT5G51990	AT5G52310	5.967128	0.0	0.0	0.0	0.0017935692676678	0.0262950248904905	1
AT4G39780	AT5G53460	3.179719	0.0	0.0	0.0	0.00166099155320002	0.0282202080917933	1
AT4G09820	AT4G37540	2.867934	0.0	0.0	0.0	0.00023357527392805602	0.0106439028857553	1
AT2G47260	AT3G28510	3.375202	0.0	0.0	0.0	0.000237807014411198	0.00878010710283055	1
AT1G62360	AT5G19040	1.901953	0.0	0.0	0.0	0.00253776999159078	0.0178158867195976	1
AT2G20180	AT5G53290	5.682668	501.39636	0.0	0.0	0.00482189784915131	0.0405207271388488	1
AT1G09530	AT5G42800	1.69383	0.0	0.0	0.0	0.00177263683873574	0.0132396642066959	1
